"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"hg19-CCNI",4.61534315448982e-55,0.259172504034751,0.981,0.947,8.35007883510299e-51,"1","hg19-CCNI"
"hg19-UBB",9.36189448671902e-55,0.315190973206502,0.898,0.765,1.69375395053721e-50,"1","hg19-UBB"
"hg19-DUSP23",1.68390504629122e-54,0.290614938791278,0.54,0.362,3.04652100975007e-50,"1","hg19-DUSP23"
"hg19-PTGR1",1.98569660354284e-53,0.253351487698606,0.472,0.298,3.5925222951297e-49,"1","hg19-PTGR1"
"hg19-PPIC",8.5910134647522e-53,0.262022771365466,0.659,0.478,1.55428615604297e-48,"1","hg19-PPIC"
"hg19-ARL6IP5",1.33645778067969e-52,0.253775303308999,0.77,0.554,2.4179194168057e-48,"1","hg19-ARL6IP5"
"hg19-NDUFS4",1.74636545594727e-51,0.26000138382823,0.827,0.689,3.1595243828998e-47,"1","hg19-NDUFS4"
"hg19-CD81",6.56097992675118e-51,0.262316707870355,0.96,0.841,1.18701248834782e-46,"1","hg19-CD81"
"hg19-MDK",1.13277605549309e-50,0.296469097811501,0.623,0.443,2.0494184395981e-46,"1","hg19-MDK"
"hg19-TSPAN3",1.22469765765521e-49,0.259011542491019,0.687,0.483,2.21572300222981e-45,"1","hg19-TSPAN3"
"hg19-SEMA5A",2.00990764239078e-49,0.255133572070856,0.538,0.359,3.63632490661341e-45,"1","hg19-SEMA5A"
"hg19-PDLIM1",2.47520701368995e-49,0.270430959015849,0.718,0.547,4.47814452916786e-45,"1","hg19-PDLIM1"
"hg19-IRS2",2.73046202213252e-49,0.292910999096494,0.51,0.339,4.93995189044216e-45,"1","hg19-IRS2"
"hg19-CMPK1",2.98054243822626e-49,0.255060203839214,0.824,0.646,5.39239737923896e-45,"1","hg19-CMPK1"
"hg19-ZNF106",1.87066285235309e-48,0.255174927551191,0.786,0.58,3.38440323247721e-44,"1","hg19-ZNF106"
"hg19-NONO",2.90250755721611e-48,0.253075730352724,0.787,0.619,5.25121667251539e-44,"1","hg19-NONO"
"hg19-NDUFB9",6.88690340717542e-48,0.252896975495329,0.864,0.677,1.24597856442618e-43,"1","hg19-NDUFB9"
"hg19-SEPT11",1.11216109154266e-47,0.270500944942041,0.957,0.874,2.01212184681898e-43,"1","hg19-SEPT11"
"hg19-CTSD",5.94454890288787e-47,0.266114293728399,0.861,0.691,1.07548778751047e-42,"1","hg19-CTSD"
"hg19-TMEM14C",8.40870902119619e-47,0.25239334548506,0.851,0.727,1.52130363611481e-42,"1","hg19-TMEM14C"
"hg19-PSMB1",1.64486164156367e-46,0.256604148786226,0.816,0.643,2.975883681917e-42,"1","hg19-PSMB1"
"hg19-SPCS1",4.08694085602143e-46,0.257274274482707,0.838,0.702,7.39409339671397e-42,"1","hg19-SPCS1"
"hg19-COL12A1",9.52442634041718e-46,0.271976058229813,0.821,0.673,1.72315921350828e-41,"1","hg19-COL12A1"
"hg19-S100A4",3.53554134269191e-42,0.417010923102469,0.938,0.857,6.39650139719821e-38,"1","hg19-S100A4"
"hg19-ATRAID",1.35358891153404e-41,0.251579959602025,0.808,0.675,2.44891305874738e-37,"1","hg19-ATRAID"
"hg19-COX6C",1.47375679838789e-40,0.270132142068657,0.961,0.886,2.66632079964337e-36,"1","hg19-COX6C"
"hg19-RDH10",7.76254847198038e-40,0.354988027661292,0.401,0.26,1.40440026955069e-35,"1","hg19-RDH10"
"hg19-NDUFB4",1.40127703921346e-39,0.258785642756649,0.867,0.753,2.535190419345e-35,"1","hg19-NDUFB4"
"hg19-SKP1",1.32777401365451e-38,0.256872352393026,0.881,0.773,2.40220874550374e-34,"1","hg19-SKP1"
"hg19-HSPB1",7.55492330057283e-34,0.268863976789742,0.986,0.954,1.36683672353964e-29,"1","hg19-HSPB1"
"hg19-H2AFJ",7.57142735135499e-33,0.277494018807332,0.835,0.67,1.36982263640714e-28,"1","hg19-H2AFJ"
"hg19-MFAP5",1.55781273543723e-22,0.505879694517985,0.666,0.583,2.81839480095304e-18,"1","hg19-MFAP5"
"hg19-RHOBTB3",2.47697958804916e-08,0.29740057963693,0.856,0.775,0.000448135147069854,"1","hg19-RHOBTB3"
"hg19-SCD",0,4.96405078206663,1,0.354,0,"2","hg19-SCD"
"hg19-G0S2",0,4.78655374322322,0.994,0.442,0,"2","hg19-G0S2"
"hg19-ADIPOQ",0,3.55132385373734,0.998,0.126,0,"2","hg19-ADIPOQ"
"hg19-PLIN4",0,3.51174897654633,0.998,0.208,0,"2","hg19-PLIN4"
"hg19-FABP41",0,3.25349520059242,1,0.288,0,"2","hg19-FABP4"
"hg19-FASN",0,3.18239076383362,0.999,0.348,0,"2","hg19-FASN"
"hg19-LPL",0,3.07940954815386,0.831,0.039,0,"2","hg19-LPL"
"hg19-GPD1",0,3.02519337163556,0.999,0.147,0,"2","hg19-GPD1"
"hg19-PLIN1",0,2.92038700256274,0.999,0.157,0,"2","hg19-PLIN1"
"hg19-FABP5",0,2.90353753617196,1,0.379,0,"2","hg19-FABP5"
"hg19-FADS1",0,2.76572121765325,0.993,0.309,0,"2","hg19-FADS1"
"hg19-AGPAT2",0,2.75174084057821,0.998,0.403,0,"2","hg19-AGPAT2"
"hg19-DBI",0,2.58433704491104,0.999,0.765,0,"2","hg19-DBI"
"hg19-PNPLA2",0,2.47252285788036,1,0.477,0,"2","hg19-PNPLA2"
"hg19-RBP4",0,2.45647464245525,0.953,0.107,0,"2","hg19-RBP4"
"hg19-ACACB",0,2.45277925235682,0.994,0.138,0,"2","hg19-ACACB"
"hg19-CIDEC1",0,2.38530312781271,0.999,0.266,0,"2","hg19-CIDEC"
"hg19-PCK1",0,2.36319783383593,0.856,0.018,0,"2","hg19-PCK1"
"hg19-PPP1R1A",0,2.30215904910175,0.998,0.195,0,"2","hg19-PPP1R1A"
"hg19-LGALS12",0,2.24035220389599,0.954,0.047,0,"2","hg19-LGALS12"
"hg19-GPAM",0,2.1061937443366,0.914,0.113,0,"2","hg19-GPAM"
"hg19-APOE1",0,2.06083566761178,0.996,0.262,0,"2","hg19-APOE"
"hg19-LIPE",0,2.05212041455282,0.957,0.075,0,"2","hg19-LIPE"
"hg19-FAM213A1",0,2.01437057057365,0.996,0.202,0,"2","hg19-FAM213A"
"hg19-ACSL1",0,1.95725696366812,0.97,0.264,0,"2","hg19-ACSL1"
"hg19-ACLY",0,1.94903809406298,0.982,0.488,0,"2","hg19-ACLY"
"hg19-CD36",0,1.93709528092709,0.657,0.135,0,"2","hg19-CD36"
"hg19-CAV2",0,1.93500649714608,0.999,0.743,0,"2","hg19-CAV2"
"hg19-SLC25A1",0,1.86984524460862,0.999,0.618,0,"2","hg19-SLC25A1"
"hg19-AOC3",0,1.86924534010265,0.993,0.191,0,"2","hg19-AOC3"
"hg19-APOC11",0,1.84845710888981,0.871,0.21,0,"2","hg19-APOC1"
"hg19-ELOVL51",0,1.81595641087999,1,0.527,0,"2","hg19-ELOVL5"
"hg19-AKR1C21",0,1.78296916508752,0.97,0.218,0,"2","hg19-AKR1C2"
"hg19-HEBP2",0,1.75288300500557,0.999,0.901,0,"2","hg19-HEBP2"
"hg19-PDXK",0,1.74374234610366,0.992,0.471,0,"2","hg19-PDXK"
"hg19-ALDOA",0,1.73472794340942,0.999,0.97,0,"2","hg19-ALDOA"
"hg19-STOM",0,1.72752031476936,0.987,0.468,0,"2","hg19-STOM"
"hg19-AKAP12",0,1.70081634771815,0.98,0.407,0,"2","hg19-AKAP12"
"hg19-UCP2",0,1.6934069004718,0.975,0.195,0,"2","hg19-UCP2"
"hg19-CAV11",0,1.63434775141265,1,0.917,0,"2","hg19-CAV1"
"hg19-INSIG1",0,1.63172434960796,0.978,0.295,0,"2","hg19-INSIG1"
"hg19-VKORC1L1",0,1.63068917521827,0.985,0.328,0,"2","hg19-VKORC1L1"
"hg19-CEBPA",0,1.58557284129889,0.951,0.066,0,"2","hg19-CEBPA"
"hg19-PLA2G16",0,1.57941427395185,0.998,0.534,0,"2","hg19-PLA2G16"
"hg19-FADS2",0,1.56604949753128,0.98,0.284,0,"2","hg19-FADS2"
"hg19-FZD4",0,1.56421778297203,0.97,0.233,0,"2","hg19-FZD4"
"hg19-PRDX61",0,1.54055054298011,1,0.873,0,"2","hg19-PRDX6"
"hg19-CHCHD10",0,1.54042182031575,0.987,0.658,0,"2","hg19-CHCHD10"
"hg19-MME",0,1.52177576860354,0.98,0.246,0,"2","hg19-MME"
"hg19-CYB5A1",0,1.4811568745811,0.996,0.598,0,"2","hg19-CYB5A"
"hg19-SAT11",0,1.46733698974282,1,0.8,0,"2","hg19-SAT1"
"hg19-ITGA7",0,1.43940302762642,0.98,0.175,0,"2","hg19-ITGA7"
"hg19-MGST11",0,1.43392425359302,1,0.775,0,"2","hg19-MGST1"
"hg19-FHL1",0,1.3967050500017,0.898,0.402,0,"2","hg19-FHL1"
"hg19-CDKN2C",0,1.39212894444459,0.874,0.147,0,"2","hg19-CDKN2C"
"hg19-GBE11",0,1.39088744935371,0.995,0.465,0,"2","hg19-GBE1"
"hg19-CS",0,1.34501552765468,0.988,0.425,0,"2","hg19-CS"
"hg19-IGFBP51",0,1.33908398940416,0.997,0.478,0,"2","hg19-IGFBP5"
"hg19-SERPINF11",0,1.32217170929185,0.993,0.342,0,"2","hg19-SERPINF1"
"hg19-DLAT",0,1.31999847829827,0.886,0.12,0,"2","hg19-DLAT"
"hg19-ASS11",0,1.29778554716686,0.996,0.472,0,"2","hg19-ASS1"
"hg19-PRKAR2B",0,1.293064224836,0.936,0.099,0,"2","hg19-PRKAR2B"
"hg19-HK2",0,1.28264274394065,0.97,0.194,0,"2","hg19-HK2"
"hg19-TECR",0,1.28218071713664,0.95,0.296,0,"2","hg19-TECR"
"hg19-MMD",0,1.26588078328822,0.909,0.12,0,"2","hg19-MMD"
"hg19-HADH",0,1.25612374217364,0.934,0.177,0,"2","hg19-HADH"
"hg19-DGAT2",0,1.25492020488246,0.797,0.037,0,"2","hg19-DGAT2"
"hg19-ACSS2",0,1.25229014129692,0.877,0.117,0,"2","hg19-ACSS2"
"hg19-TM7SF2",0,1.24668887725559,0.877,0.063,0,"2","hg19-TM7SF2"
"hg19-HMGCS1",0,1.23854662272623,0.913,0.169,0,"2","hg19-HMGCS1"
"hg19-MVD",0,1.21157236741428,0.887,0.166,0,"2","hg19-MVD"
"hg19-SPTBN1",0,1.19510874227284,0.996,0.698,0,"2","hg19-SPTBN1"
"hg19-SREBF1",0,1.188840268951,0.898,0.115,0,"2","hg19-SREBF1"
"hg19-CSAD1",0,1.18352598838362,0.976,0.257,0,"2","hg19-CSAD"
"hg19-THRSP",0,1.18019392596937,0.736,0.026,0,"2","hg19-THRSP"
"hg19-DHCR241",0,1.17286686292447,0.978,0.34,0,"2","hg19-DHCR24"
"hg19-ADH1B1",0,1.16558813657749,0.969,0.29,0,"2","hg19-ADH1B"
"hg19-LPIN1",0,1.16434030378858,0.927,0.21,0,"2","hg19-LPIN1"
"hg19-HILPDA",0,1.15668800691348,0.884,0.175,0,"2","hg19-HILPDA"
"hg19-CAMK1",0,1.14905606141579,0.924,0.21,0,"2","hg19-CAMK1"
"hg19-ASPH",0,1.13608250138254,0.994,0.694,0,"2","hg19-ASPH"
"hg19-ACADVL",0,1.12393389066804,0.98,0.431,0,"2","hg19-ACADVL"
"hg19-RETSAT",0,1.10936997443366,0.91,0.189,0,"2","hg19-RETSAT"
"hg19-MESP1",0,1.09956342564377,0.831,0.084,0,"2","hg19-MESP1"
"hg19-IDH1",0,1.09441639824154,0.95,0.281,0,"2","hg19-IDH1"
"hg19-CHP1",0,1.0836793322751,0.982,0.555,0,"2","hg19-CHP1"
"hg19-MKNK2",0,1.0817242942217,0.936,0.334,0,"2","hg19-MKNK2"
"hg19-ERV3-1",0,1.07881293897217,0.902,0.158,0,"2","hg19-ERV3-1"
"hg19-NMB",0,1.07164979056818,0.883,0.285,0,"2","hg19-NMB"
"hg19-TALDO1",0,1.05846169005935,0.994,0.691,0,"2","hg19-TALDO1"
"hg19-GCSH",0,1.05645941228133,0.985,0.518,0,"2","hg19-GCSH"
"hg19-APMAP",0,1.05576988130811,0.9,0.313,0,"2","hg19-APMAP"
"hg19-LNPEP",0,1.04627767919764,0.961,0.3,0,"2","hg19-LNPEP"
"hg19-GLUL1",0,1.02687381783913,0.926,0.371,0,"2","hg19-GLUL"
"hg19-GIPR",0,1.01845520249851,0.813,0.109,0,"2","hg19-GIPR"
"hg19-DCXR",0,1.01170245319838,0.968,0.467,0,"2","hg19-DCXR"
"hg19-NR1H3",0,1.01129409323923,0.86,0.111,0,"2","hg19-NR1H3"
"hg19-SORT1",0,1.00037824904699,0.951,0.318,0,"2","hg19-SORT1"
"hg19-TSPAN13",0,0.973370483372461,0.783,0.11,0,"2","hg19-TSPAN13"
"hg19-ME1",0,0.967185283664934,0.879,0.181,0,"2","hg19-ME1"
"hg19-MPC2",0,0.960458692042998,0.991,0.783,0,"2","hg19-MPC2"
"hg19-RASD1",0,0.959622024027415,0.819,0.111,0,"2","hg19-RASD1"
"hg19-BCAP31",0,0.959520206882693,0.96,0.515,0,"2","hg19-BCAP31"
"hg19-ACO1",0,0.9572392102115,0.95,0.349,0,"2","hg19-ACO1"
"hg19-MLXIPL",0,0.956133754487569,0.858,0.049,0,"2","hg19-MLXIPL"
"hg19-PLCXD1",0,0.949333138857022,0.797,0.113,0,"2","hg19-PLCXD1"
"hg19-PGRMC11",0,0.945016121368545,0.964,0.437,0,"2","hg19-PGRMC1"
"hg19-IDI1",0,0.934129616614539,0.9,0.243,0,"2","hg19-IDI1"
"hg19-SEMA3G",0,0.93146987489676,0.836,0.081,0,"2","hg19-SEMA3G"
"hg19-PLTP1",0,0.923813830519302,0.902,0.245,0,"2","hg19-PLTP"
"hg19-ACER3",0,0.919508984522637,0.877,0.169,0,"2","hg19-ACER3"
"hg19-TIMP41",0,0.917307755315901,0.728,0.154,0,"2","hg19-TIMP4"
"hg19-IMPAD1",0,0.916348680123741,0.957,0.444,0,"2","hg19-IMPAD1"
"hg19-MPST1",0,0.90374677774354,0.988,0.575,0,"2","hg19-MPST"
"hg19-AIFM2",0,0.901900664151877,0.837,0.153,0,"2","hg19-AIFM2"
"hg19-SLC7A6",0,0.901879979327794,0.9,0.194,0,"2","hg19-SLC7A6"
"hg19-SHC1",0,0.886570536958559,0.989,0.679,0,"2","hg19-SHC1"
"hg19-PGD1",0,0.885107495876792,0.979,0.424,0,"2","hg19-PGD"
"hg19-AQP7",0,0.877949083233569,0.799,0.061,0,"2","hg19-AQP7"
"hg19-KLB",0,0.872835246212765,0.76,0.034,0,"2","hg19-KLB"
"hg19-MTCH2",0,0.870010010430319,0.978,0.568,0,"2","hg19-MTCH2"
"hg19-C20orf27",0,0.867430729379204,0.975,0.618,0,"2","hg19-C20orf27"
"hg19-TKT1",0,0.863434411459318,0.991,0.568,0,"2","hg19-TKT"
"hg19-PMP221",0,0.85901131363053,0.917,0.378,0,"2","hg19-PMP22"
"hg19-MT-CO2",0,0.858134049482334,0.999,1,0,"2","hg19-MT-CO2"
"hg19-ACOX1",0,0.857996401674028,0.931,0.268,0,"2","hg19-ACOX1"
"hg19-GPX41",0,0.855966277004635,1,0.992,0,"2","hg19-GPX4"
"hg19-YWHAG",0,0.851232565992095,0.995,0.706,0,"2","hg19-YWHAG"
"hg19-ETFB1",0,0.850979026206882,0.958,0.496,0,"2","hg19-ETFB"
"hg19-APEX2",0,0.846562937857525,0.714,0.095,0,"2","hg19-APEX2"
"hg19-PDE3B",0,0.844531256295274,0.741,0.023,0,"2","hg19-PDE3B"
"hg19-RTN3",0,0.839829998499005,0.961,0.517,0,"2","hg19-RTN3"
"hg19-MSMO1",0,0.834197633927511,0.862,0.219,0,"2","hg19-MSMO1"
"hg19-HSPB61",0,0.828274314963258,0.999,0.837,0,"2","hg19-HSPB6"
"hg19-TIMM13",0,0.813872064623501,0.998,0.909,0,"2","hg19-TIMM13"
"hg19-CSTB",0,0.81308656634665,0.999,0.974,0,"2","hg19-CSTB"
"hg19-NUDT141",0,0.804775822670076,0.877,0.279,0,"2","hg19-NUDT14"
"hg19-ANGPTL41",0,0.801511310073153,0.893,0.23,0,"2","hg19-ANGPTL4"
"hg19-CFD1",0,0.801370063087082,0.986,0.296,0,"2","hg19-CFD"
"hg19-ARL6IP1",0,0.793828314728898,0.932,0.369,0,"2","hg19-ARL6IP1"
"hg19-ALDH1L1",0,0.791343156513294,0.688,0.026,0,"2","hg19-ALDH1L1"
"hg19-FDPS",0,0.787621845612707,0.91,0.338,0,"2","hg19-FDPS"
"hg19-C14orf180",0,0.786039400159824,0.57,0.013,0,"2","hg19-C14orf180"
"hg19-PPARG",0,0.783756328245655,0.875,0.216,0,"2","hg19-PPARG"
"hg19-TMEM2561",0,0.782699470129575,0.974,0.567,0,"2","hg19-TMEM256"
"hg19-KLHDC8B1",0,0.781536465598073,0.847,0.213,0,"2","hg19-KLHDC8B"
"hg19-MDH1",0,0.777632535247341,0.896,0.306,0,"2","hg19-MDH1"
"hg19-LDHA",0,0.77292007980416,1,0.969,0,"2","hg19-LDHA"
"hg19-CYC1",0,0.76696032647621,0.955,0.551,0,"2","hg19-CYC1"
"hg19-G6PD",0,0.765735807261478,0.939,0.432,0,"2","hg19-G6PD"
"hg19-LPCAT3",0,0.762315303315135,0.783,0.115,0,"2","hg19-LPCAT3"
"hg19-UQCRH",0,0.760460587050233,1,0.987,0,"2","hg19-UQCRH"
"hg19-LSS",0,0.759961492529132,0.889,0.291,0,"2","hg19-LSS"
"hg19-PCYT2",0,0.758915251760043,0.881,0.242,0,"2","hg19-PCYT2"
"hg19-METTL7A1",0,0.75825484762963,0.85,0.177,0,"2","hg19-METTL7A"
"hg19-GNAS",0,0.756761538237467,0.997,0.9,0,"2","hg19-GNAS"
"hg19-TSKU",0,0.755921376516708,0.879,0.236,0,"2","hg19-TSKU"
"hg19-PEBP11",0,0.755191540161292,0.995,0.795,0,"2","hg19-PEBP1"
"hg19-RDH51",0,0.752174401899743,0.804,0.145,0,"2","hg19-RDH5"
"hg19-ZBED3-AS1",0,0.751712444515606,0.621,0.029,0,"2","hg19-ZBED3-AS1"
"hg19-RPLP2",0,0.751456492949888,1,1,0,"2","hg19-RPLP2"
"hg19-PPP2R5A",0,0.745813459624134,0.789,0.137,0,"2","hg19-PPP2R5A"
"hg19-CALB2",0,0.743782032922634,0.707,0.061,0,"2","hg19-CALB2"
"hg19-TMEM135",0,0.737436119478832,0.798,0.097,0,"2","hg19-TMEM135"
"hg19-MRAS",0,0.73641397863879,0.929,0.401,0,"2","hg19-MRAS"
"hg19-MMAB",0,0.731723896003179,0.883,0.267,0,"2","hg19-MMAB"
"hg19-FADS3",0,0.729298404760461,0.924,0.388,0,"2","hg19-FADS3"
"hg19-ECHDC1",0,0.728853133359396,0.755,0.178,0,"2","hg19-ECHDC1"
"hg19-PPIF",0,0.725883857065866,0.82,0.228,0,"2","hg19-PPIF"
"hg19-CLMN",0,0.721374201872048,0.663,0.019,0,"2","hg19-CLMN"
"hg19-GNG2",0,0.719900297683787,0.792,0.134,0,"2","hg19-GNG2"
"hg19-EBP",0,0.711196637562153,0.791,0.179,0,"2","hg19-EBP"
"hg19-ARHGAP20",0,0.710831957849374,0.843,0.162,0,"2","hg19-ARHGAP20"
"hg19-CHRDL11",0,0.706853641126379,0.806,0.155,0,"2","hg19-CHRDL1"
"hg19-HSD17B12",0,0.706334863445333,0.844,0.301,0,"2","hg19-HSD17B12"
"hg19-GFPT1",0,0.702668415216971,0.911,0.394,0,"2","hg19-GFPT1"
"hg19-NME4",0,0.699957339689995,0.999,0.956,0,"2","hg19-NME4"
"hg19-DGCR61",0,0.692756902577945,0.891,0.311,0,"2","hg19-DGCR6"
"hg19-PEMT1",0,0.692436379486278,0.88,0.335,0,"2","hg19-PEMT"
"hg19-APOL6",0,0.68691704924182,0.864,0.293,0,"2","hg19-APOL6"
"hg19-FAM219B",0,0.68340218189061,0.89,0.32,0,"2","hg19-FAM219B"
"hg19-PMVK",0,0.682540893883245,0.915,0.364,0,"2","hg19-PMVK"
"hg19-CAT1",0,0.679619010912948,0.876,0.225,0,"2","hg19-CAT"
"hg19-SAMM501",0,0.669732450782688,0.892,0.306,0,"2","hg19-SAMM50"
"hg19-SCRN21",0,0.66800471728989,0.872,0.243,0,"2","hg19-SCRN2"
"hg19-ZBED3",0,0.666752065383863,0.748,0.119,0,"2","hg19-ZBED3"
"hg19-ALDH9A1",0,0.666634561548882,0.882,0.304,0,"2","hg19-ALDH9A1"
"hg19-APCDD11",0,0.665856661669146,0.708,0.154,0,"2","hg19-APCDD1"
"hg19-HOXB-AS1",0,0.664514608463244,0.794,0.152,0,"2","hg19-HOXB-AS1"
"hg19-RAC3",0,0.663705633990698,0.846,0.25,0,"2","hg19-RAC3"
"hg19-SLC25A4",0,0.658682289456255,0.824,0.22,0,"2","hg19-SLC25A4"
"hg19-PQLC1",0,0.653116545633762,0.864,0.291,0,"2","hg19-PQLC1"
"hg19-ITGA6",0,0.650360955162154,0.694,0.051,0,"2","hg19-ITGA6"
"hg19-ACAT2",0,0.644176529795833,0.762,0.145,0,"2","hg19-ACAT2"
"hg19-ACO2",0,0.643757421484426,0.869,0.33,0,"2","hg19-ACO2"
"hg19-PDK41",0,0.63883133703862,0.718,0.107,0,"2","hg19-PDK4"
"hg19-AKR1C31",0,0.635962044723845,0.694,0.126,0,"2","hg19-AKR1C3"
"hg19-ECH11",0,0.634503316840095,0.867,0.317,0,"2","hg19-ECH1"
"hg19-NUDT8",0,0.63275352446182,0.744,0.14,0,"2","hg19-NUDT8"
"hg19-DGAT1",0,0.631499420953167,0.741,0.118,0,"2","hg19-DGAT1"
"hg19-MRAP",0,0.631138377963741,0.334,0.009,0,"2","hg19-MRAP"
"hg19-PTPLB",0,0.628565448721121,0.774,0.158,0,"2","hg19-PTPLB"
"hg19-ETFA",0,0.619006992577109,0.876,0.298,0,"2","hg19-ETFA"
"hg19-ZNF117",0,0.615464554135149,0.693,0.066,0,"2","hg19-ZNF117"
"hg19-DUSP6",0,0.613019008240987,0.754,0.148,0,"2","hg19-DUSP6"
"hg19-EPHX11",0,0.613005449794486,0.804,0.207,0,"2","hg19-EPHX1"
"hg19-AACS",0,0.609867354208113,0.759,0.155,0,"2","hg19-AACS"
"hg19-MDFIC",0,0.609157794576548,0.858,0.304,0,"2","hg19-MDFIC"
"hg19-MCAM",0,0.608237311814735,0.716,0.113,0,"2","hg19-MCAM"
"hg19-FKBP51",0,0.607566444978846,0.806,0.199,0,"2","hg19-FKBP5"
"hg19-AKR1C11",0,0.605739026591545,0.758,0.158,0,"2","hg19-AKR1C1"
"hg19-TUBB2A",0,0.604446134205969,0.767,0.241,0,"2","hg19-TUBB2A"
"hg19-NRCAM",0,0.596089317330931,0.694,0.1,0,"2","hg19-NRCAM"
"hg19-PEX19",0,0.591138394567575,0.841,0.247,0,"2","hg19-PEX19"
"hg19-OLFM2",0,0.583154852891917,0.508,0.08,0,"2","hg19-OLFM2"
"hg19-ANGPTL21",0,0.578984019873798,0.818,0.222,0,"2","hg19-ANGPTL2"
"hg19-SLC25A61",0,0.576916060714722,1,0.998,0,"2","hg19-SLC25A6"
"hg19-HRASLS5",0,0.573107859725495,0.592,0.016,0,"2","hg19-HRASLS5"
"hg19-PPP2R1B",0,0.572409975321792,0.672,0.097,0,"2","hg19-PPP2R1B"
"hg19-SLC29A1",0,0.568161469982011,0.655,0.082,0,"2","hg19-SLC29A1"
"hg19-SLC27A3",0,0.561511711900311,0.722,0.124,0,"2","hg19-SLC27A3"
"hg19-COL5A3",0,0.557035873382857,0.667,0.147,0,"2","hg19-COL5A3"
"hg19-STAT5A",0,0.554821208342534,0.744,0.134,0,"2","hg19-STAT5A"
"hg19-TSPAN141",0,0.546774338321852,0.854,0.284,0,"2","hg19-TSPAN14"
"hg19-SHMT1",0,0.535433042178756,0.666,0.063,0,"2","hg19-SHMT1"
"hg19-GPATCH11",0,0.534739961817231,0.655,0.082,0,"2","hg19-GPATCH11"
"hg19-TBC1D161",0,0.533977693386575,0.829,0.258,0,"2","hg19-TBC1D16"
"hg19-GYG2",0,0.527856656206385,0.621,0.048,0,"2","hg19-GYG2"
"hg19-CCDC691",0,0.52784384558763,0.759,0.175,0,"2","hg19-CCDC69"
"hg19-RP11-137H2.6",0,0.522919006683743,0.642,0.059,0,"2","hg19-RP11-137H2.6"
"hg19-CLUH",0,0.519970184126458,0.715,0.139,0,"2","hg19-CLUH"
"hg19-HSDL2",0,0.519228327935985,0.753,0.194,0,"2","hg19-HSDL2"
"hg19-IL17RE1",0,0.518775281051285,0.652,0.148,0,"2","hg19-IL17RE"
"hg19-KIF21A",0,0.514549720530241,0.581,0.055,0,"2","hg19-KIF21A"
"hg19-ITIH5",0,0.511469312977906,0.356,0.021,0,"2","hg19-ITIH5"
"hg19-ABHD14A1",0,0.51108527259435,0.762,0.212,0,"2","hg19-ABHD14A"
"hg19-TLN21",0,0.510553450050534,0.816,0.252,0,"2","hg19-TLN2"
"hg19-HLA-DMA",0,0.507151925645001,0.53,0.043,0,"2","hg19-HLA-DMA"
"hg19-POR",0,0.50499910956863,0.734,0.174,0,"2","hg19-POR"
"hg19-LEPR",0,0.503066636100945,0.593,0.12,0,"2","hg19-LEPR"
"hg19-FAH",0,0.502272828705773,0.665,0.14,0,"2","hg19-FAH"
"hg19-RP11-736K20.5",0,0.499293978485566,0.691,0.14,0,"2","hg19-RP11-736K20.5"
"hg19-SCARB1",0,0.48758790616116,0.636,0.109,0,"2","hg19-SCARB1"
"hg19-LRBA",0,0.481735472344728,0.614,0.119,0,"2","hg19-LRBA"
"hg19-SLC29A4",0,0.479793297980581,0.529,0.026,0,"2","hg19-SLC29A4"
"hg19-LRIG1",0,0.461962846901266,0.599,0.081,0,"2","hg19-LRIG1"
"hg19-FAM49B",0,0.460607595240307,0.686,0.177,0,"2","hg19-FAM49B"
"hg19-SYNGR2",0,0.45977382288391,0.682,0.152,0,"2","hg19-SYNGR2"
"hg19-GCHFR",0,0.458512979192707,0.608,0.129,0,"2","hg19-GCHFR"
"hg19-ACAP1",0,0.458184426459287,0.62,0.141,0,"2","hg19-ACAP1"
"hg19-LDLR",0,0.456673828372873,0.684,0.165,0,"2","hg19-LDLR"
"hg19-TUSC5",0,0.455931677648007,0.547,0.061,0,"2","hg19-TUSC5"
"hg19-KRT79",0,0.455295344793143,0.354,0.003,0,"2","hg19-KRT79"
"hg19-FITM2",0,0.455249391313188,0.663,0.122,0,"2","hg19-FITM2"
"hg19-NPR1",0,0.452350034711113,0.619,0.086,0,"2","hg19-NPR1"
"hg19-EGFLAM",0,0.446788931831047,0.679,0.168,0,"2","hg19-EGFLAM"
"hg19-SCAMP5",0,0.44639459284929,0.516,0.025,0,"2","hg19-SCAMP5"
"hg19-ACSF2",0,0.444593951464916,0.554,0.066,0,"2","hg19-ACSF2"
"hg19-REEP6",0,0.439219479976699,0.547,0.071,0,"2","hg19-REEP6"
"hg19-HMGCR",0,0.43748531150805,0.58,0.105,0,"2","hg19-HMGCR"
"hg19-PRKAG2-AS1",0,0.433614941621975,0.478,0.016,0,"2","hg19-PRKAG2-AS1"
"hg19-TXLNG",0,0.432805517183492,0.601,0.076,0,"2","hg19-TXLNG"
"hg19-FAM134B",0,0.416384920519955,0.52,0.038,0,"2","hg19-FAM134B"
"hg19-SIK2",0,0.416249245107515,0.614,0.118,0,"2","hg19-SIK2"
"hg19-ACADS",0,0.412774223387268,0.595,0.087,0,"2","hg19-ACADS"
"hg19-SPRY1",0,0.411855675087469,0.627,0.141,0,"2","hg19-SPRY1"
"hg19-FOXO1",0,0.408769502431145,0.613,0.098,0,"2","hg19-FOXO1"
