"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"mm10-Gm11808",9.1548549226987e-268,0.594011806557691,0.966,0.926,1.41982644996134e-263,"1","mm10-Gm11808"
"mm10-Rps18-ps3",9.51260844369394e-267,0.596366846511228,0.96,0.906,1.47531044353249e-262,"1","mm10-Rps18-ps3"
"mm10-Sparcl1",1.04059188903583e-266,0.592769490558808,0.449,0.122,1.61385396070568e-262,"1","mm10-Sparcl1"
"mm10-Lamtor4",5.71882932796872e-264,0.681535934837268,0.917,0.812,8.86933240474669e-260,"1","mm10-Lamtor4"
"mm10-Col5a1",5.79890611466115e-263,0.694926167889575,0.652,0.348,8.99352349322798e-259,"1","mm10-Col5a1"
"mm10-Gm9843",1.05796025514761e-259,0.57531530447811,0.975,0.935,1.64079055970842e-255,"1","mm10-Gm9843"
"mm10-Rpl3",4.81315659679848e-256,0.518395703703043,0.999,0.999,7.46472456597477e-252,"1","mm10-Rpl3"
"mm10-Grina",8.56510311901515e-256,0.718706277043408,0.86,0.667,1.32836184272806e-251,"1","mm10-Grina"
"mm10-Arhgap20",1.51492407903813e-253,0.435894972318508,0.358,0.065,2.34949575418023e-249,"1","mm10-Arhgap20"
"mm10-Rarres2",3.60498164161878e-253,0.62771302827118,0.426,0.088,5.59096602798657e-249,"1","mm10-Rarres2"
"mm10-Zfp36l2",1.68675804555029e-251,0.757452358735098,0.87,0.719,2.61599305284395e-247,"1","mm10-Zfp36l2"
"mm10-Tle2",8.90853435438035e-250,0.387402566469876,0.323,0.047,1.38162459302085e-245,"1","mm10-Tle2"
"mm10-Cacna1g",6.1361597103472e-249,0.310678914940576,0.254,0.016,9.51657009477748e-245,"1","mm10-Cacna1g"
"mm10-Cox4i1",1.01222308819593e-246,0.440634045894138,0.999,0.999,1.56985678748307e-242,"1","mm10-Cox4i1"
"mm10-Plpp3",2.73761226147447e-246,0.748017541867247,0.723,0.473,4.24576285632076e-242,"1","mm10-Plpp3"
"mm10-Cdkn2a",2.9778750925499e-246,0.76343912285604,0.952,0.924,4.61838648103565e-242,"1","mm10-Cdkn2a"
"mm10-H3f3b",4.62755329261149e-246,0.586062181485079,0.997,1,7.17687240151115e-242,"1","mm10-H3f3b"
"mm10-Copz2",8.01584540434193e-244,0.653854915859232,0.855,0.736,1.24317746375939e-239,"1","mm10-Copz2"
"mm10-Map4k3",1.70633452384714e-243,0.540790770652149,0.483,0.165,2.64635421303454e-239,"1","mm10-Map4k3"
"mm10-Il11ra1",3.7941970225455e-241,0.554745174409043,0.536,0.229,5.88442016226581e-237,"1","mm10-Il11ra1"
"mm10-Col11a1",4.8376020714427e-240,0.368464855381204,0.264,0.023,7.50263705260048e-236,"1","mm10-Col11a1"
"mm10-Dnm3os",1.37526798067936e-239,0.566745604202081,0.503,0.184,2.13290311123562e-235,"1","mm10-Dnm3os"
"mm10-Sptbn1",5.57303906527564e-239,0.686658909419326,0.817,0.65,8.64322628633599e-235,"1","mm10-Sptbn1"
"mm10-Boc",1.06161091525806e-236,0.405946717697699,0.327,0.057,1.64645236847372e-232,"1","mm10-Boc"
"mm10-Tmem176b",2.39051777997787e-236,0.729665648733955,0.898,0.779,3.70745402496768e-232,"1","mm10-Tmem176b"
"mm10-Mxd4",6.92113836798316e-234,0.666128511104608,0.833,0.63,1.07339934949051e-229,"1","mm10-Mxd4"
"mm10-Scand1",7.81546985622521e-234,0.521318579852998,0.989,0.971,1.21210122000197e-229,"1","mm10-Scand1"
"mm10-Gulp1",6.58877634256463e-228,0.398965632451911,0.353,0.075,1.02185332296835e-223,"1","mm10-Gulp1"
"mm10-Lama4",1.51673164708765e-223,0.392607242610008,0.352,0.077,2.35229911146824e-219,"1","mm10-Lama4"
"mm10-Fau",1.51847929436397e-223,0.377101012422957,1,1,2.35500953762907e-219,"1","mm10-Fau"
"mm10-Fam195b",1.0856003498112e-222,0.587749149709833,0.801,0.626,1.68365758252218e-218,"1","mm10-Fam195b"
"mm10-Ap3s1",1.06649709813261e-219,0.468214283030932,0.949,0.865,1.65403034949386e-215,"1","mm10-Ap3s1"
"mm10-Cdon",4.38686335138885e-219,0.409910151385667,0.342,0.075,6.80358637166896e-215,"1","mm10-Cdon"
"mm10-Slc5a3",2.70413615609643e-218,0.74349221328678,0.634,0.372,4.19384476448995e-214,"1","mm10-Slc5a3"
"mm10-Btg1",4.03398506518409e-218,0.769339778519105,0.937,0.908,6.25630743759401e-214,"1","mm10-Btg1"
"mm10-Selk",4.57794599753412e-218,0.617204626183549,0.956,0.891,7.09993644757567e-214,"1","mm10-Selk"
"mm10-Pkd2",1.04262725200871e-217,0.586357719689455,0.587,0.298,1.61701060514031e-213,"1","mm10-Pkd2"
"mm10-Calu",9.55289348457746e-215,0.604984754736316,0.908,0.847,1.48155825052312e-210,"1","mm10-Calu"
"mm10-Mxra7",2.9801693887163e-212,0.560098267622847,0.64,0.381,4.62194470496011e-208,"1","mm10-Mxra7"
"mm10-Csad",1.08071944641427e-209,0.518558364659178,0.538,0.25,1.6760877894439e-205,"1","mm10-Csad"
"mm10-Cyb5a",1.95499501983909e-208,0.497052957367839,0.958,0.891,3.03200177626844e-204,"1","mm10-Cyb5a"
"mm10-Romo1",3.45157831839678e-208,0.429638447112467,0.995,0.987,5.35305281400157e-204,"1","mm10-Romo1"
"mm10-Ergic3",1.16571499735741e-206,0.589489683760368,0.877,0.771,1.80790738940161e-202,"1","mm10-Ergic3"
"mm10-Idh1",1.36741361263687e-206,0.522854155186566,0.721,0.437,2.12072177183852e-202,"1","mm10-Idh1"
"mm10-C1qtnf6",8.36172006538257e-206,0.537545458439595,0.543,0.264,1.29681916494018e-201,"1","mm10-C1qtnf6"
"mm10-Ssbp2",9.56643826248224e-206,0.535349593662835,0.594,0.32,1.48365891012837e-201,"1","mm10-Ssbp2"
"mm10-Atp6v0e",1.32616059679429e-205,0.526721534062476,0.98,0.965,2.05674246956827e-201,"1","mm10-Atp6v0e"
"mm10-Prrx2",1.00291001245471e-202,0.642034549836283,0.958,0.88,1.55541313831601e-198,"1","mm10-Prrx2"
"mm10-Cnpy2",2.41983644158944e-202,0.57540712840652,0.91,0.831,3.75292433726107e-198,"1","mm10-Cnpy2"
"mm10-Selm",3.16830034211358e-202,0.68526557815458,0.856,0.74,4.91371700058395e-198,"1","mm10-Selm"
"mm10-Tgfbr3",5.32400672201269e-201,0.513718172030358,0.529,0.24,8.25700202516948e-197,"1","mm10-Tgfbr3"
"mm10-Jag1",1.09748588140058e-200,0.563916777832773,0.506,0.219,1.70209085346416e-196,"1","mm10-Jag1"
"mm10-Sh3bgrl",2.51092361772901e-200,0.625618438328146,0.853,0.751,3.89419143873593e-196,"1","mm10-Sh3bgrl"
"mm10-Dad1",2.68290593862765e-200,0.53136770305658,0.969,0.963,4.16091882021762e-196,"1","mm10-Dad1"
"mm10-Cd302",6.58631600108748e-200,0.652176590761945,0.787,0.626,1.02147174860866e-195,"1","mm10-Cd302"
"mm10-Celf2",6.86095422654287e-200,0.586632010620553,0.758,0.56,1.06406539099453e-195,"1","mm10-Celf2"
"mm10-Arf5",8.56505385384816e-200,0.454582470098928,0.992,0.987,1.32835420219331e-195,"1","mm10-Arf5"
"mm10-Dpm3",2.15008330899562e-199,0.547707344826467,0.893,0.801,3.3345642039213e-195,"1","mm10-Dpm3"
"mm10-Eif3e",1.14290752614436e-198,0.602618041301244,0.985,0.97,1.77253528229729e-194,"1","mm10-Eif3e"
"mm10-Fcgrt",3.56581397286885e-198,0.471476403838709,0.49,0.2,5.5302208905223e-194,"1","mm10-Fcgrt"
"mm10-Socs2",4.05290695318876e-198,0.472075260104308,0.441,0.16,6.28565339370045e-194,"1","mm10-Socs2"
"mm10-Tcf4",1.32720277022872e-197,0.600924704955271,0.709,0.502,2.05835877634772e-193,"1","mm10-Tcf4"
"mm10-Atp5e",2.11037138717812e-197,0.358478017636217,0.999,0.999,3.27297498437454e-193,"1","mm10-Atp5e"
"mm10-Notch1",1.09092027212368e-195,0.297176710148008,0.255,0.035,1.69190825003662e-191,"1","mm10-Notch1"
"mm10-Sh3pxd2a",1.81139708184e-195,0.554340583691418,0.629,0.36,2.80929573422566e-191,"1","mm10-Sh3pxd2a"
"mm10-Atp5l",4.14646772107231e-194,0.32582310077911,0.999,0.999,6.43075678861105e-190,"1","mm10-Atp5l"
"mm10-Pdgfrb",1.09979774624582e-192,0.597935401367159,0.572,0.308,1.70567632465264e-188,"1","mm10-Pdgfrb"
"mm10-Lix1l",6.50938971902859e-192,0.542547747056797,0.712,0.515,1.00954125152414e-187,"1","mm10-Lix1l"
"mm10-Cltc",1.66788483000255e-191,0.586275000136399,0.821,0.695,2.58672258285095e-187,"1","mm10-Cltc"
"mm10-Ifi27",1.28908531242613e-190,0.617016155052198,0.799,0.624,1.99924241104168e-186,"1","mm10-Ifi27"
"mm10-Bad",4.63274592055896e-186,0.525066217497041,0.848,0.735,7.18492564819489e-182,"1","mm10-Bad"
"mm10-Nedd4",8.43421793090549e-185,0.502668937925816,0.958,0.924,1.30806285890413e-180,"1","mm10-Nedd4"
"mm10-Trps1",3.69651660329352e-184,0.504496042980589,0.459,0.182,5.73292760004792e-180,"1","mm10-Trps1"
"mm10-Ttyh3",2.43658983814185e-183,0.519827528927172,0.528,0.26,3.77890717997419e-179,"1","mm10-Ttyh3"
"mm10-Pigp",9.06925044129343e-183,0.544518203341726,0.823,0.694,1.4065500509402e-178,"1","mm10-Pigp"
"mm10-PISD",3.43345605750735e-182,0.603626094746138,0.723,0.532,5.32494699958815e-178,"1","mm10-PISD"
"mm10-Trappc6a",3.52354817240263e-182,0.523112231289586,0.676,0.467,5.46467086057924e-178,"1","mm10-Trappc6a"
"mm10-Med13l",9.18503366317122e-182,0.558008035318668,0.56,0.303,1.42450687082123e-177,"1","mm10-Med13l"
"mm10-Ppp3ca",2.59865502509778e-181,0.585231171825982,0.806,0.674,4.03025407842415e-177,"1","mm10-Ppp3ca"
"mm10-Col5a2",8.07331188606844e-181,0.656847986887981,0.771,0.607,1.25208994041035e-176,"1","mm10-Col5a2"
"mm10-Ppic",1.32023313864382e-180,0.579434696605674,0.854,0.779,2.04754957472271e-176,"1","mm10-Ppic"
"mm10-Lpar4",7.16808700565205e-180,0.503248714503014,0.351,0.103,1.11169861370658e-175,"1","mm10-Lpar4"
"mm10-Dbp",1.69455182073529e-179,0.582920161959256,0.493,0.225,2.62808041877836e-175,"1","mm10-Dbp"
"mm10-Gstm5",2.11052940015998e-179,0.57723475032374,0.718,0.539,3.27322004670812e-175,"1","mm10-Gstm5"
"mm10-Dpep1",2.17905277553043e-179,0.315492180813794,0.25,0.039,3.37949294957015e-175,"1","mm10-Dpep1"
"mm10-Adam23",3.04715218677496e-178,0.42916669985591,0.404,0.145,4.72582832646928e-174,"1","mm10-Adam23"
"mm10-Ndufa13",3.06854795204987e-178,0.510607110432706,0.99,0.988,4.75901101883414e-174,"1","mm10-Ndufa13"
"mm10-Vcam1",7.28634369176633e-178,0.521702224778362,0.543,0.286,1.13003904315604e-173,"1","mm10-Vcam1"
"mm10-Itga2b",1.9582838574387e-176,0.300034445406842,0.263,0.047,3.03710243450168e-172,"1","mm10-Itga2b"
"mm10-Tmem176a",1.51946384951388e-174,0.664638799337798,0.78,0.629,2.35653648421107e-170,"1","mm10-Tmem176a"
"mm10-Camk2d",1.66676033507806e-174,0.547683450924192,0.805,0.69,2.58497860367256e-170,"1","mm10-Camk2d"
"mm10-Smim14",1.28565278171939e-173,0.553205304736421,0.856,0.75,1.9939188991686e-169,"1","mm10-Smim14"
"mm10-Ech1",1.01411492242713e-172,0.586623262515931,0.629,0.412,1.57279083319223e-168,"1","mm10-Ech1"
"mm10-Ndufa6",2.76852597214644e-171,0.446038181634333,0.982,0.951,4.29370693020191e-167,"1","mm10-Ndufa6"
"mm10-Acvr2a",6.30305169898994e-171,0.349918564013257,0.355,0.11,9.7754028799635e-167,"1","mm10-Acvr2a"
"mm10-Fst",1.8815645867502e-170,0.653301522156839,0.607,0.355,2.91811851759089e-166,"1","mm10-Fst"
"mm10-Igf1",1.5141172548126e-169,0.631100358324666,0.458,0.203,2.34824445048886e-165,"1","mm10-Igf1"
"mm10-Ddr2",1.46980800548962e-168,0.505928668143548,0.555,0.321,2.27952523571386e-164,"1","mm10-Ddr2"
"mm10-B2m",1.68691220034939e-168,0.599700059926649,0.995,0.991,2.61623213152188e-164,"1","mm10-B2m"
"mm10-Zfp395",2.79478637053367e-167,0.362683160663794,0.384,0.134,4.33443418206067e-163,"1","mm10-Zfp395"
"mm10-Enpp2",1.7140202756932e-166,0.411995126277991,0.291,0.065,2.65827404557259e-162,"1","mm10-Enpp2"
"mm10-Cox14",3.18061697328423e-166,0.273556552006684,0.995,0.985,4.93281886386651e-162,"1","mm10-Cox14"
"mm10-Ptges",4.17606364644167e-166,0.523111448740341,0.657,0.446,6.47665710926639e-162,"1","mm10-Ptges"
"mm10-Oxct1",1.89795539372353e-165,0.45735807689722,0.882,0.764,2.94353902012583e-161,"1","mm10-Oxct1"
"mm10-Hist1h2al",2.35770136925618e-165,0.444469679615391,0.402,0.147,3.6565590535794e-161,"1","mm10-Hist1h2al"
"mm10-Eef2",1.72523718671899e-164,0.455789554317362,0.994,0.996,2.67567035288248e-160,"1","mm10-Eef2"
"mm10-Col5a3",2.51530754674792e-164,0.340343605530187,0.306,0.08,3.90099047425134e-160,"1","mm10-Col5a3"
"mm10-2810428I15Rik",5.2048866890914e-164,0.548984459118534,0.969,0.957,8.07225876611185e-160,"1","mm10-2810428I15Rik"
"mm10-Mpnd",1.78197112296639e-163,0.493629743276231,0.663,0.464,2.76365901460858e-159,"1","mm10-Mpnd"
"mm10-Agt",2.06229002832235e-160,0.357710500133326,0.25,0.045,3.19840560492513e-156,"1","mm10-Agt"
"mm10-Pdp1",4.58613765577457e-159,0.314747739673525,0.268,0.059,7.11264089034078e-155,"1","mm10-Pdp1"
"mm10-Ccdc80",7.55913144904802e-159,0.460054823212449,0.475,0.222,1.17234569643286e-154,"1","mm10-Ccdc80"
"mm10-Fam43a",1.14727075319871e-158,0.371458482728194,0.348,0.114,1.77930221113588e-154,"1","mm10-Fam43a"
"mm10-Pnrc1",1.17063924399572e-158,0.522103107966581,0.683,0.498,1.81554440351296e-154,"1","mm10-Pnrc1"
"mm10-Fundc2",1.70500975162077e-158,0.497952799274442,0.923,0.885,2.64429962378865e-154,"1","mm10-Fundc2"
"mm10-Serf1",4.09122595084447e-158,0.508139502950546,0.789,0.665,6.34508232716468e-154,"1","mm10-Serf1"
"mm10-Yipf4",1.13813357283759e-157,0.48338547017508,0.813,0.688,1.76513135811381e-153,"1","mm10-Yipf4"
"mm10-Npdc1",7.28979788478984e-157,0.520815499815957,0.76,0.609,1.13057475395206e-152,"1","mm10-Npdc1"
"mm10-S100a16",1.52295330180415e-155,0.427480335972395,0.409,0.169,2.36194827576805e-151,"1","mm10-S100a16"
"mm10-Ltbp2",1.08971913291088e-154,0.460285093065136,0.391,0.153,1.69004540323149e-150,"1","mm10-Ltbp2"
"mm10-Uba7",6.13727346840683e-154,0.311962254576331,0.261,0.057,9.51829742215215e-150,"1","mm10-Uba7"
"mm10-Cnih2",1.43274536365578e-153,0.438166790393976,0.345,0.114,2.22204478449375e-149,"1","mm10-Cnih2"
"mm10-Rpl10",2.70763069946651e-153,0.50154885371642,0.998,0.999,4.19926445180261e-149,"1","mm10-Rpl10"
"mm10-Mrc2",1.42510595359468e-152,0.374469348488868,0.381,0.145,2.21019682342999e-148,"1","mm10-Mrc2"
"mm10-Psmb1",2.41418130383804e-151,0.402353152604761,0.991,0.979,3.74415378412241e-147,"1","mm10-Psmb1"
"mm10-Pmp22",3.33808600636241e-151,0.535630738056259,0.802,0.684,5.17703758726746e-147,"1","mm10-Pmp22"
"mm10-Lrp6",6.32152799863357e-150,0.453645468839749,0.547,0.32,9.8040577730808e-146,"1","mm10-Lrp6"
"mm10-Cirbp",8.43415945049523e-150,0.496357708475082,0.59,0.384,1.30805378917731e-145,"1","mm10-Cirbp"
"mm10-Pik3r1",9.45493277675116e-149,0.451283830609591,0.496,0.246,1.46636552434634e-144,"1","mm10-Pik3r1"
"mm10-Rbms3",1.39690347617063e-148,0.44491569929603,0.445,0.21,2.16645760119302e-144,"1","mm10-Rbms3"
"mm10-Runx1t1",1.64524772691163e-147,0.471773583343207,0.438,0.2,2.55161469966724e-143,"1","mm10-Runx1t1"
"mm10-Pten",2.74239872630822e-147,0.493386390679081,0.735,0.587,4.25318618463141e-143,"1","mm10-Pten"
"mm10-Prkcdbp",4.22740648612581e-147,0.522774595258786,0.918,0.853,6.55628471933251e-143,"1","mm10-Prkcdbp"
"mm10-Rpl21",5.57706257489802e-147,0.311847394288709,0.999,0.999,8.64946634740935e-143,"1","mm10-Rpl21"
"mm10-Slc35e3",8.64587380500628e-147,0.703950458685376,0.886,0.813,1.34088856841842e-142,"1","mm10-Slc35e3"
"mm10-Sox4",1.90968158155478e-146,0.639534890979214,0.917,0.841,2.96172516483331e-142,"1","mm10-Sox4"
"mm10-Anapc13",8.19451162120947e-146,0.455565255511965,0.9,0.857,1.27088680733338e-141,"1","mm10-Anapc13"
"mm10-Ssr2",2.79452538319251e-145,0.550650620695095,0.89,0.864,4.33402941679327e-141,"1","mm10-Ssr2"
"mm10-Ost4",4.24048562846269e-145,0.392484683848755,0.99,0.986,6.57656916118278e-141,"1","mm10-Ost4"
"mm10-Fn1",7.13235285827253e-145,0.687147531785329,0.9,0.878,1.10615660478949e-140,"1","mm10-Fn1"
"mm10-Fndc3b",1.62077899181547e-144,0.449195548365041,0.567,0.343,2.51366613840661e-140,"1","mm10-Fndc3b"
"mm10-Trafd1",9.31141193201444e-144,0.358995234058099,0.373,0.145,1.44410687653612e-139,"1","mm10-Trafd1"
"mm10-Ypel3",7.71786618663948e-143,0.437166942235047,0.487,0.253,1.19696386688592e-138,"1","mm10-Ypel3"
"mm10-Slc50a1",2.04546460594766e-141,0.468245661657273,0.603,0.409,3.17231105736422e-137,"1","mm10-Slc50a1"
"mm10-Fkbp9",2.52026054557415e-141,0.449331477043324,0.865,0.788,3.90867208013095e-137,"1","mm10-Fkbp9"
"mm10-Ankrd44",4.24364597875324e-141,0.273740466300938,0.274,0.072,6.58147054844841e-137,"1","mm10-Ankrd44"
"mm10-Ddx3x",5.02782090513232e-141,0.452176037694426,0.863,0.77,7.79764744176971e-137,"1","mm10-Ddx3x"
"mm10-Dlk1",3.2663801209563e-140,1.023526170883,0.935,0.931,5.06582892959112e-136,"1","mm10-Dlk1"
"mm10-Lrp5",3.93540922025466e-140,0.270938845053727,0.256,0.061,6.10342615969295e-136,"1","mm10-Lrp5"
"mm10-Itm2c",4.84630066923566e-140,0.498641746285208,0.636,0.465,7.51612770791758e-136,"1","mm10-Itm2c"
"mm10-Fam173a",1.8614822610494e-139,0.460599190401888,0.59,0.395,2.88697283866151e-135,"1","mm10-Fam173a"
"mm10-Sema3a",2.19451112480888e-138,0.309288073832428,0.265,0.069,3.40346730346609e-134,"1","mm10-Sema3a"
"mm10-Rabac1",3.87633526053721e-135,0.5009841138163,0.765,0.66,6.01180835556716e-131,"1","mm10-Rabac1"
"mm10-Matn2",3.9071934329075e-135,0.329558194002047,0.299,0.094,6.05966629509624e-131,"1","mm10-Matn2"
"mm10-Fbxo36",1.75219845710659e-134,0.329333962899154,0.357,0.139,2.71748458712661e-130,"1","mm10-Fbxo36"
"mm10-Igfbp4",1.75650138164227e-134,0.529312607103662,0.463,0.215,2.72415799278899e-130,"1","mm10-Igfbp4"
"mm10-Bcl2l11",4.58856441817744e-134,0.333079798457847,0.286,0.084,7.11640455615139e-130,"1","mm10-Bcl2l11"
"mm10-Cox6b1",6.34575101671035e-132,0.29892300852679,0.996,0.994,9.84162525181608e-128,"1","mm10-Cox6b1"
"mm10-Tia1",1.37660420495063e-131,0.484020257293003,0.745,0.632,2.13497546145793e-127,"1","mm10-Tia1"
"mm10-Sp3",1.78869593626672e-131,0.397681955541173,0.524,0.304,2.77408852755605e-127,"1","mm10-Sp3"
"mm10-Pnrc2",2.25682011164876e-131,0.43966202696791,0.538,0.327,3.50010231115607e-127,"1","mm10-Pnrc2"
"mm10-Igfbp7",1.11201493859921e-130,0.586116000715612,0.985,0.971,1.72462396827351e-126,"1","mm10-Igfbp7"
"mm10-Adamts2",1.68707519340574e-130,0.307418074675969,0.289,0.091,2.61648491745297e-126,"1","mm10-Adamts2"
"mm10-Cox6a1",2.07380570896848e-129,0.39548270362814,0.989,0.998,3.21626527403922e-125,"1","mm10-Cox6a1"
"mm10-Ssbp4",4.93569599618852e-129,0.474875777611898,0.47,0.262,7.65477092048878e-125,"1","mm10-Ssbp4"
"mm10-Sema3c",5.25177403494443e-129,0.468852458402751,0.398,0.183,8.14497635079531e-125,"1","mm10-Sema3c"
"mm10-Edf1",6.9806701131771e-129,0.412788828625961,0.968,0.95,1.08263212785264e-124,"1","mm10-Edf1"
"mm10-Luc7l2",2.47243688014966e-127,0.443803216167796,0.916,0.895,3.83450235742411e-123,"1","mm10-Luc7l2"
"mm10-Hsbp1",3.83756721003504e-126,0.386281056626773,0.964,0.951,5.95168298604335e-122,"1","mm10-Hsbp1"
"mm10-Fam13a",4.15265348601117e-126,0.355739898546146,0.315,0.104,6.44035029145473e-122,"1","mm10-Fam13a"
"mm10-Scarf2",8.58065860075124e-126,0.355810273267437,0.405,0.188,1.33077434239051e-121,"1","mm10-Scarf2"
"mm10-Ogt",1.00779475956343e-125,0.444114470155965,0.532,0.324,1.56298889260692e-121,"1","mm10-Ogt"
"mm10-Sspn",3.07707557381798e-125,0.311919711942936,0.342,0.134,4.77223650743431e-121,"1","mm10-Sspn"
"mm10-Rab18",8.4851020415663e-125,0.439132777333475,0.836,0.739,1.31595447562652e-120,"1","mm10-Rab18"
"mm10-St3gal1",1.11493467655245e-124,0.409419165264225,0.431,0.217,1.7291521898652e-120,"1","mm10-St3gal1"
"mm10-Nfatc4",2.21402889270855e-124,0.295714496341173,0.271,0.083,3.43373740970169e-120,"1","mm10-Nfatc4"
"mm10-Zcchc24",6.86732330235145e-124,0.394790085247278,0.454,0.239,1.06505317096169e-119,"1","mm10-Zcchc24"
"mm10-Use1",3.24676187969675e-123,0.41849864240618,0.908,0.862,5.03540299922169e-119,"1","mm10-Use1"
"mm10-Maged2",3.65613093696161e-122,0.525351817251663,0.732,0.578,5.67029347013376e-118,"1","mm10-Maged2"
"mm10-Adgra2",6.95324343884928e-122,0.318148698975973,0.349,0.142,1.07837852493114e-117,"1","mm10-Adgra2"
"mm10-Il6st",3.22538400054253e-121,0.407546032630292,0.494,0.291,5.00224804644141e-117,"1","mm10-Il6st"
"mm10-Pcmtd1",3.45581590946935e-121,0.369098972592923,0.431,0.219,5.35962489399602e-117,"1","mm10-Pcmtd1"
"mm10-mt-Nd3",3.54825296237368e-120,0.411218559733078,0.983,0.969,5.50298551934534e-116,"1","mm10-mt-Nd3"
"mm10-Arrdc3",6.71842311938346e-120,0.264313694812764,0.263,0.078,1.04196024158518e-115,"1","mm10-Arrdc3"
"mm10-Rps14",8.40157698425798e-120,0.318638729829575,1,1,1.30300057448857e-115,"1","mm10-Rps14"
"mm10-Klf9",1.55236195325483e-119,0.491928474378425,0.612,0.449,2.40755815330292e-115,"1","mm10-Klf9"
"mm10-Nr3c1",1.61757904845711e-119,0.434489984856362,0.581,0.401,2.50870334625213e-115,"1","mm10-Nr3c1"
"mm10-Ptx3",2.95772455191296e-119,0.621702908175772,0.496,0.293,4.58713500756181e-115,"1","mm10-Ptx3"
"mm10-Bnip3l",1.27102746826543e-118,0.434697207792515,0.792,0.707,1.97123650053286e-114,"1","mm10-Bnip3l"
"mm10-Nfix",1.36547435495169e-118,0.453307655054003,0.794,0.704,2.11771417709457e-114,"1","mm10-Nfix"
"mm10-Gm10709",1.75893525488829e-118,0.29993083980162,0.998,0.998,2.72793268680625e-114,"1","mm10-Gm10709"
"mm10-Mecom",2.24641488608205e-118,0.363356165629927,0.393,0.184,3.48396484682464e-114,"1","mm10-Mecom"
"mm10-Tns2",6.05498023923106e-118,0.290587063812198,0.31,0.112,9.39066885302344e-114,"1","mm10-Tns2"
"mm10-H3f3a",4.28531407761639e-117,0.364530179867332,0.992,0.99,6.64609360297526e-113,"1","mm10-H3f3a"
"mm10-Mmp19",6.36953824799299e-117,0.275308839406416,0.281,0.093,9.87851686881233e-113,"1","mm10-Mmp19"
"mm10-Uqcrb",9.82766019619107e-117,0.327917059970781,0.96,0.948,1.52417181982727e-112,"1","mm10-Uqcrb"
"mm10-Prnp",1.85891938190246e-116,0.430811946966982,0.702,0.574,2.88299806939253e-112,"1","mm10-Prnp"
"mm10-Snhg18",4.86449050221546e-116,0.516487220104234,0.876,0.802,7.54433831988595e-112,"1","mm10-Snhg18"
"mm10-Gstm2",6.54128342166466e-116,0.483233100620899,0.628,0.483,1.01448764586597e-111,"1","mm10-Gstm2"
"mm10-Setbp1",1.45063941473553e-115,0.258317228721335,0.258,0.078,2.24979666831334e-111,"1","mm10-Setbp1"
"mm10-Fkbp7",3.05247842553833e-115,0.494115054677889,0.569,0.41,4.7340887901674e-111,"1","mm10-Fkbp7"
"mm10-Eif3f",3.63620847593051e-115,0.409323623913441,0.984,0.959,5.63939572532063e-111,"1","mm10-Eif3f"
"mm10-Ube2h",3.79723479873507e-115,0.453048037028765,0.667,0.526,5.88913144935823e-111,"1","mm10-Ube2h"
"mm10-Fmnl2",1.9456084859719e-114,0.330329810888586,0.371,0.167,3.01744420089383e-110,"1","mm10-Fmnl2"
"mm10-Dock1",2.30450231279422e-114,0.315872549842558,0.343,0.145,3.57405263691255e-110,"1","mm10-Dock1"
"mm10-Mospd3",2.96269661666649e-114,0.419389757423292,0.634,0.477,4.59484618278806e-110,"1","mm10-Mospd3"
"mm10-Gm5617",5.58867359545196e-114,0.399950450658834,0.642,0.472,8.66747387918645e-110,"1","mm10-Gm5617"
"mm10-Lifr",6.52615881691363e-112,0.286119028687653,0.305,0.115,1.01214197091513e-107,"1","mm10-Lifr"
"mm10-Taf6l",1.612373802296e-111,0.424938390190655,0.743,0.649,2.50063052998087e-107,"1","mm10-Taf6l"
"mm10-AW549877",2.0462794373751e-111,0.307831321458758,0.328,0.131,3.17357477942504e-107,"1","mm10-AW549877"
"mm10-Cd81",2.33933700350858e-111,0.48284415498092,0.948,0.915,3.62807775874145e-107,"1","mm10-Cd81"
"mm10-Adam10",4.07032022073285e-111,0.410809310422831,0.548,0.37,6.31265963033458e-107,"1","mm10-Adam10"
"mm10-Vldlr",9.35403349630738e-111,0.320355108854881,0.311,0.12,1.45071705494231e-106,"1","mm10-Vldlr"
"mm10-Gaa",2.28788782401334e-110,0.37216189495647,0.405,0.208,3.5482852262623e-106,"1","mm10-Gaa"
"mm10-Lpp",1.11628849999702e-109,0.433075166295482,0.71,0.581,1.73125183464538e-105,"1","mm10-Lpp"
"mm10-Smim19",1.14117380234357e-109,0.404240736325941,0.72,0.614,1.76984645005464e-105,"1","mm10-Smim19"
"mm10-Tnks2",2.02857365777773e-109,0.428824688302063,0.659,0.53,3.14611488584748e-105,"1","mm10-Tnks2"
"mm10-Mxra8",4.71733255748347e-109,0.38054348462356,0.481,0.292,7.31611106340112e-105,"1","mm10-Mxra8"
"mm10-Sp3os",7.4421999986793e-109,0.386693252539748,0.732,0.618,1.15421079779517e-104,"1","mm10-Sp3os"
"mm10-Ndufa11",5.21860659699687e-108,0.360471223100581,0.945,0.945,8.09353697128245e-104,"1","mm10-Ndufa11"
"mm10-Pdia4",1.55106735287347e-107,0.403270256798994,0.657,0.508,2.40555035757147e-103,"1","mm10-Pdia4"
